Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),515,Apples,2009,2009,SLC,872.948305,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),515,Apples,2010,2010,SLC,913.09414,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),515,Apples,2011,2011,SLC,955.832654,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),515,Apples,2012,2012,SLC,956.386597,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),515,Apples,2013,2013,SLC,879.078077,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),515,Apples,2014,2014,SLC,984.116555,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1991,1991,USD,115.085151,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1992,1992,USD,219.977582,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1993,1993,USD,177.710604,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1994,1994,USD,271.683028,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1995,1995,USD,295.442065,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1996,1996,USD,249.60518,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1997,1997,USD,279.008386,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1998,1998,USD,287.79114,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,1999,1999,USD,185.068577,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2000,2000,USD,229.465732,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2001,2001,USD,142.923705,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2002,2002,USD,202.90853,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2003,2003,USD,200.058224,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2004,2004,USD,244.420811,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2005,2005,USD,240.798401,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2006,2006,USD,286.8046,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2007,2007,USD,522.43085,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2008,2008,USD,697.009612,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2009,2009,USD,698.491501,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2010,2010,USD,861.897776,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2011,2011,USD,1110.415037,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2012,2012,USD,981.147132,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2013,2013,USD,900.86791,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),515,Apples,2014,2014,USD,895.633037,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1961,1961,USD,5.754369,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1962,1962,USD,6.514815,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1963,1963,USD,6.699594,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1964,1964,USD,6.099135,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1965,1965,USD,11.641917,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1966,1966,USD,6.791262,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1967,1967,USD,7.144677,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1968,1968,USD,7.515099,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1969,1969,USD,8.320514,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1970,1970,USD,8.893011,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1971,1971,USD,8.636742,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1972,1972,USD,8.849195,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1973,1973,USD,6.418246,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1974,1974,USD,7.881197,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1975,1975,USD,9.856397,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1976,1976,USD,12.207495,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1977,1977,USD,13.296277,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1978,1978,USD,14.92008,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1979,1979,USD,19.918903,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1980,1980,USD,23.937045,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1981,1981,USD,31.566009,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1982,1982,USD,55.056819,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1983,1983,USD,44.260386,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1984,1984,USD,73.7307,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1985,1985,USD,83.207739,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1986,1986,USD,102.565964,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1987,1987,USD,96.071904,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1988,1988,USD,124.801086,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1989,1989,USD,137.583672,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1990,1990,USD,156.676982,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1991,1991,USD,151.888592,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1992,1992,USD,172.913861,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1993,1993,USD,201.430303,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1994,1994,USD,201.767574,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1995,1995,USD,197.858109,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1996,1996,USD,202.010294,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1997,1997,USD,228.7637,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1998,1998,USD,228.144504,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,1999,1999,USD,270.311502,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2000,2000,USD,332.448425,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2001,2001,USD,206.407218,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2002,2002,USD,247.155946,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2003,2003,USD,242.668506,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2004,2004,USD,282.559354,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2005,2005,USD,245.180458,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2006,2006,USD,248.779173,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2007,2007,USD,321.52602,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2008,2008,USD,324.055844,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2009,2009,USD,352.516362,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2010,2010,USD,368.728163,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2011,2011,USD,385.986946,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2012,2012,USD,386.21064,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2013,2013,USD,354.991704,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),515,Apples,2014,2014,USD,397.408628,C,Calculated
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1961,1961,1000 Int. $,57169.2,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1962,1962,1000 Int. $,64965,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1963,1963,1000 Int. $,69296,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1964,1964,1000 Int. $,69577.34176,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1965,1965,1000 Int. $,76766.1088,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1966,1966,1000 Int. $,81394.38864,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1967,1967,1000 Int. $,88709.96736,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1968,1968,1000 Int. $,97186.94704,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1969,1969,1000 Int. $,99683.68192,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1970,1970,1000 Int. $,106142.76208,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1971,1971,1000 Int. $,111931.74992,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1972,1972,1000 Int. $,126759.01504,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1973,1973,1000 Int. $,86866.0008,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1974,1974,1000 Int. $,93118.57888,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1975,1975,1000 Int. $,101059.20752,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1976,1976,1000 Int. $,96788.49504,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1977,1977,1000 Int. $,96681.7792,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1978,1978,1000 Int. $,88852.02416,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1979,1979,1000 Int. $,91613.46976,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1980,1980,1000 Int. $,92826.14976,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),572,Avocados,1981,1981,1000 Int. $,93991.70848,*,Unofficial figure
